"antibody","cell","composite","control","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","donor_id","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","orig_assembly","project","replicate","set_type","size","sub_id","table_name","treatment","type","view","filename","fname","url"
"CTCF","HCFaa","wgEncodeUwTfbs","std","wgEncodeEH000944","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000982",,"GSM749732","Stam","UW","DS16048","Hotspot-v5.1","14f89f172c559b30b774a909fbbdc924","hg19","wgEncode",1,"exp","2.2M",2680,"wgEncodeUwTfbsHcfaaCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHcfaaCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHcfaaCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHcfaaCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HBMEC","wgEncodeUwTfbs","std","wgEncodeEH000940","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000981",,"GSM749710","Stam","UW","DS16047","lmax-v1.0","be40ff7b27fab09884f1348c4f84eaa2","hg19","wgEncode",2,"exp","727K",2678,"wgEncodeUwTfbsHbmecCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHbmecCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHbmecCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHbmecCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HBMEC","wgEncodeUwTfbs","std","wgEncodeEH000940","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000981",,"GSM749743","Stam","UW","DS16046","lmax-v1.0","7f24fb2058862c3a740093c73d2d45a8","hg19","wgEncode",1,"exp","1.2M",2677,"wgEncodeUwTfbsHbmecCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHbmecCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHbmecCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHbmecCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HBMEC","wgEncodeUwTfbs","std","wgEncodeEH000940","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000981",,"GSM749710","Stam","UW","DS16047","Hotspot-v5.1","30d90bce21d1582ccff296f52c57583e","hg19","wgEncode",2,"exp","2.3M",2678,"wgEncodeUwTfbsHbmecCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHbmecCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHbmecCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHbmecCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HBMEC","wgEncodeUwTfbs","std","wgEncodeEH000940","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000981",,"GSM749743","Stam","UW","DS16046","Hotspot-v5.1","05da7efaba8d7376f3a4ef3a54cc7eb4","hg19","wgEncode",1,"exp","3.5M",2677,"wgEncodeUwTfbsHbmecCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHbmecCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHbmecCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHbmecCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HA-sp","wgEncodeUwTfbs","std","wgEncodeEH000974","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000989",,"GSM1022668","Stam","UW","DS18987","lmax-v1.0","154cd03f8564b69afd2fab7b0e276f47","hg19","wgEncode",2,"exp","584K",4687,"wgEncodeUwTfbsHaspCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHaspCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHaspCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHaspCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HA-sp","wgEncodeUwTfbs","std","wgEncodeEH000974","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-28#,#2011-07-28#,"wgEncodeEH000989",,"GSM749696","Stam","UW","DS16042","lmax-v1.0","d32edfa447bcab78bd7f12633f2917a3","hg19","wgEncode",1,"exp","734K",2781,"wgEncodeUwTfbsHaspCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHaspCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHaspCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHaspCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HA-sp","wgEncodeUwTfbs","std","wgEncodeEH000974","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000989",,"GSM1022668","Stam","UW","DS18987","Hotspot-v5.2","5339299aa3ad42267fc947e4a0e8bb63","hg19","wgEncode",2,"exp","1.8M",4687,"wgEncodeUwTfbsHaspCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHaspCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHaspCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHaspCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HA-sp","wgEncodeUwTfbs","std","wgEncodeEH000974","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-28#,#2011-07-28#,"wgEncodeEH000989",,"GSM749696","Stam","UW","DS16042","Hotspot-v5.1","7d803be5d511ea2f3b43229b8fac77ee","hg19","wgEncode",1,"exp","2.1M",2781,"wgEncodeUwTfbsHaspCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHaspCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHaspCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHaspCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","HAc","wgEncodeUwTfbs","std","wgEncodeEH002165","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH001893",,"GSM1022662","Stam","UW","DS18312","lmax-v1.0","7996532948c808b2eb4f82e13c63593a","hg19","wgEncode",2,"exp","850K",4686,"wgEncodeUwTfbsHacCtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsHacCtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsHacCtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHacCtcfStdPkRep2.narrowPeak.gz"
"CTCF","HAc","wgEncodeUwTfbs","std","wgEncodeEH002165","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001893",,"GSM1022661","Stam","UW","DS18313","lmax-v1.0","ce871a4739488497f410aa5a2f67ea93","hg19","wgEncode",1,"exp","520K",4389,"wgEncodeUwTfbsHacCtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsHacCtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsHacCtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHacCtcfStdPkRep1.narrowPeak.gz"
"CTCF","HAc","wgEncodeUwTfbs","std","wgEncodeEH002165","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH001893",,"GSM1022662","Stam","UW","DS18312","Hotspot-v5.2","4d67dc2baa515bc0819aea485abc4472","hg19","wgEncode",2,"exp","3.4M",4686,"wgEncodeUwTfbsHacCtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsHacCtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsHacCtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHacCtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","HAc","wgEncodeUwTfbs","std","wgEncodeEH002165","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001893",,"GSM1022661","Stam","UW","DS18313","Hotspot-v5.2","ef47c93caa6f5863ed0e0fac336a1b74","hg19","wgEncode",1,"exp","1.6M",4389,"wgEncodeUwTfbsHacCtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsHacCtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsHacCtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsHacCtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","GM12878","wgEncodeUwTfbs","std","wgEncodeEH000463","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000394",,"GSM749706","Stam","UW","DS11165","lmax-v1.0","db6a022f65cca2f4255919a9a665af29","hg18","wgEncode",2,"exp","751K",1265,"wgEncodeUwTfbsGm12878CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12878CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsGm12878CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12878CtcfStdPkRep2.narrowPeak.gz"
"CTCF","GM12878","wgEncodeUwTfbs","std","wgEncodeEH000463","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-09-29#,#2010-03-29#,"wgEncodeEH000394",,"GSM749704","Stam","UW","DS11510","lmax-v1.0","05c13c8ad1f8447216514287c9a8cbf9","hg18","wgEncode",1,"exp","534K",1263,"wgEncodeUwTfbsGm12878CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12878CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsGm12878CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12878CtcfStdPkRep1.narrowPeak.gz"
"CTCF","GM12878","wgEncodeUwTfbs","std","wgEncodeEH000463","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-09-21#,#2010-06-20#,"wgEncodeEH000394",,"GSM749706","Stam","UW","DS11165","Hotspot-v5.1","6e91846731886d8f6409fd5264193bd5","hg18","wgEncode",2,"exp","2.4M",1265,"wgEncodeUwTfbsGm12878CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12878CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsGm12878CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12878CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","GM12878","wgEncodeUwTfbs","std","wgEncodeEH000463","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-06-30#,#2010-03-29#,"wgEncodeEH000394",,"GSM749704","Stam","UW","DS11510","Hotspot-v5.1","e6745c2b6937d3592ff14b22b98eb564","hg18","wgEncode",1,"exp","1.6M",1263,"wgEncodeUwTfbsGm12878CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12878CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsGm12878CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12878CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","GM12875","wgEncodeUwTfbs","std","wgEncodeEH000462","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-06-16#,#2011-03-15#,"wgEncodeEH000452",,"GSM749670","Stam","UW","DS11899","lmax-v1.0","8ff0ac43097610e612420463de007152","hg18","wgEncode",2,"exp","532K",1484,"wgEncodeUwTfbsGm12875CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12875CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsGm12875CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12875CtcfStdPkRep2.narrowPeak.gz"
"CTCF","GM12875","wgEncodeUwTfbs","std","wgEncodeEH000462","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000452",,"GSM749764","Stam","UW","DS10993","lmax-v1.0","f11b3a03feb68926d56833f0ccdc185b","hg18","wgEncode",1,"exp","769K",1482,"wgEncodeUwTfbsGm12875CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12875CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsGm12875CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12875CtcfStdPkRep1.narrowPeak.gz"
"CTCF","GM12875","wgEncodeUwTfbs","std","wgEncodeEH000462","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000452",,"GSM749670","Stam","UW","DS11899","Hotspot-v5.1","c7047aa5013926382433639c3fd85d70","hg18","wgEncode",2,"exp","2.6M",1484,"wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12875CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","GM12875","wgEncodeUwTfbs","std","wgEncodeEH000462","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000452",,"GSM749764","Stam","UW","DS10993","Hotspot-v5.1","fe2e7390eee15da2871608ca180870f9","hg18","wgEncode",1,"exp","2.2M",1482,"wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12875CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","GM12874","wgEncodeUwTfbs","std","wgEncodeEH000461","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2010-06-08#,#2011-03-07#,"wgEncodeEH000451",,"GSM749741","Stam","UW","DS10992","lmax-v1.0","f1a2ff887e4b39e4ce138baf528eb617","hg18","wgEncode",2,"exp","732K",1280,"wgEncodeUwTfbsGm12874CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12874CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsGm12874CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12874CtcfStdPkRep2.narrowPeak.gz"
"CTCF","GM12874","wgEncodeUwTfbs","std","wgEncodeEH000461","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000451",,"GSM749757","Stam","UW","DS11503","lmax-v1.0","ff0f6bb5b4c9747546ac480a8d194136","hg18","wgEncode",1,"exp","670K",1281,"wgEncodeUwTfbsGm12874CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12874CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsGm12874CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12874CtcfStdPkRep1.narrowPeak.gz"
"CTCF","GM12874","wgEncodeUwTfbs","std","wgEncodeEH000461","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000451",,"GSM749741","Stam","UW","DS10992","Hotspot-v5.1","011058d93c50609264128891f0a234f2","hg18","wgEncode",2,"exp","2.2M",1280,"wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12874CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","GM12874","wgEncodeUwTfbs","std","wgEncodeEH000461","ChipSeq","ENCODE June 2010 Freeze",#2010-06-08#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000451",,"GSM749757","Stam","UW","DS11503","Hotspot-v5.1","2d18efc6db09f7f42236c7bf83db7997","hg18","wgEncode",1,"exp","2.4M",1281,"wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12874CtcfStdHotspotsRep1.broadPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000450",,"GSM1022629","Stam","UW","DS14433","lmax-v1.0","639ab4b4fe0dbf363bb30df4ee804315","hg19","wgEncode",3,"exp","940K",4667,"wgEncodeUwTfbsGm12873CtcfStdPkRep3","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12873CtcfStdPkRep3.narrowPeak.gz","wgEncodeUwTfbsGm12873CtcfStdPkRep3.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdPkRep3.narrowPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-06-15#,#2011-03-15#,"wgEncodeEH000450",,"GSM749686","Stam","UW","DS11501","lmax-v1.0","cdca511167e91115ca5b003bf223e53c","hg18","wgEncode",2,"exp","729K",1279,"wgEncodeUwTfbsGm12873CtcfStdPkRep2","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12873CtcfStdPkRep2.narrowPeak.gz","wgEncodeUwTfbsGm12873CtcfStdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdPkRep2.narrowPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000450",,"GSM749730","Stam","UW","DS10990","lmax-v1.0","70e7f4f6dee47ffba8ecb3def8015f2f","hg18","wgEncode",1,"exp","775K",1276,"wgEncodeUwTfbsGm12873CtcfStdPkRep1","None","narrowPeak","Peaks","wgEncodeUwTfbsGm12873CtcfStdPkRep1.narrowPeak.gz","wgEncodeUwTfbsGm12873CtcfStdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdPkRep1.narrowPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000450",,"GSM1022629","Stam","UW","DS14433","Hotspot-v5.2","15da888a8ec19b522e2357b0d926bbfe","hg19","wgEncode",3,"exp","2.9M",4667,"wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3.broadPeak.gz","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdHotspotsRep3.broadPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000450",,"GSM749686","Stam","UW","DS11501","Hotspot-v5.1","830d01d71ffe7aea5d010dbb5c90bc60","hg18","wgEncode",2,"exp","2.6M",1279,"wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2.broadPeak.gz","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdHotspotsRep2.broadPeak.gz"
"CTCF","GM12873","wgEncodeUwTfbs","std","wgEncodeEH000460","ChipSeq","ENCODE June 2010 Freeze",#2010-06-15#,#2010-01-11#,#2010-10-11#,"wgEncodeEH000450",,"GSM749730","Stam","UW","DS10990","Hotspot-v5.1","e14667426849ee1d54f1dfbc19d52bfb","hg18","wgEncode",1,"exp","2.3M",1276,"wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1.broadPeak.gz","wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwTfbs/wgEncodeUwTfbsGm12873CtcfStdHotspotsRep1.broadPeak.gz"
