"antibody","cell","composite","control","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","donor_id","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","replicate","set_type","size","sub_id","table_name","treatment","type","view","filename","fname","url"
"H3K4me3","LNCaP","wgEncodeUwHistone","std","wgEncodeEH001897","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001909",,"GSM945240","Stam","UW","DS18330","lmax-v1.0","05e0c69c6cd938190d141327c243f147",,"hg19","wgEncode",1,"exp","666K",4373,"wgEncodeUwHistoneLncapH3k04me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneLncapH3k04me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneLncapH3k04me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneLncapH3k04me3StdPkRep1.narrowPeak.gz"
"H3K4me3","LNCaP","wgEncodeUwHistone","std","wgEncodeEH001897","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001909",,"GSM945240","Stam","UW","DS18329","lmax-v1.0","44bfaf73175cc7f125ecda4deddf4a84",,"hg19","wgEncode",2,"exp","687K",4372,"wgEncodeUwHistoneLncapH3k04me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneLncapH3k04me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneLncapH3k04me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneLncapH3k04me3StdPkRep2.narrowPeak.gz"
"H3K4me3","LNCaP","wgEncodeUwHistone","std","wgEncodeEH001897","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001909",,"GSM945240","Stam","UW","DS18330","WindowDensity-bin20-win+/-75","12539789a199bf4f939536cd2680ead9",,"hg19","wgEncode",1,"exp","58M",4373,"wgEncodeUwHistoneLncapH3k04me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneLncapH3k04me3StdRawRep1.bigWig","wgEncodeUwHistoneLncapH3k04me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneLncapH3k04me3StdRawRep1.bigWig"
"H3K4me3","LNCaP","wgEncodeUwHistone","std","wgEncodeEH001897","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001909",,"GSM945240","Stam","UW","DS18329","WindowDensity-bin20-win+/-75","c55993bf9e674d1cd2217cd43fc7175e",,"hg19","wgEncode",2,"exp","67M",4372,"wgEncodeUwHistoneLncapH3k04me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneLncapH3k04me3StdRawRep2.bigWig","wgEncodeUwHistoneLncapH3k04me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneLncapH3k04me3StdRawRep2.bigWig"
"Input","LNCaP","wgEncodeUwHistone","std","wgEncodeEH001897","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-06-25#,#2012-03-24#,"wgEncodeEH001897",,"GSM945282","Stam","UW","DS18326","WindowDensity-bin20-win+/-75","b9bb5029d295151a3a237e0a1dc086b2",,"hg19","wgEncode",1,"input","183M",4354,"wgEncodeUwHistoneLncapInputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneLncapInputStdRawRep1.bigWig","wgEncodeUwHistoneLncapInputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneLncapInputStdRawRep1.bigWig"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16201","Hotspot-v5.2","185c656bea644574ae2be1585f574e41",,"hg19","wgEncode",2,"exp","1.3M",4670,"wgEncodeUwHistoneMcf7H3k04me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneMcf7H3k04me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneMcf7H3k04me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k04me3StdHotspotsRep2.broadPeak.gz"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16201","lmax-v1.0","ccaaae951091d41b7e42c99676c45673",,"hg19","wgEncode",2,"exp","845K",4670,"wgEncodeUwHistoneMcf7H3k04me3StdPkRep2","None","narrowPeak","Peaks","wgEncodeUwHistoneMcf7H3k04me3StdPkRep2.narrowPeak.gz","wgEncodeUwHistoneMcf7H3k04me3StdPkRep2.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k04me3StdPkRep2.narrowPeak.gz"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-07-29#,#2012-04-28#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16201","WindowDensity-bin20-win+/-75","666f809a179b94b1457f7a0ef48dfb88",,"hg19","wgEncode",2,"exp","103M",4670,"wgEncodeUwHistoneMcf7H3k04me3StdRawRep2","None","bigWig","RawSignal","wgEncodeUwHistoneMcf7H3k04me3StdRawRep2.bigWig","wgEncodeUwHistoneMcf7H3k04me3StdRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k04me3StdRawRep2.bigWig"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16202","Hotspot-v5.1","f59fc8391820eb6acc1ebf5adeac378a",,"hg19","wgEncode",1,"exp","1.5M",2656,"wgEncodeUwHistoneMcf7H3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneMcf7H3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneMcf7H3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16202","lmax-v1.0","a6dc463b9ec3fbe0a87841181d196e73",,"hg19","wgEncode",1,"exp","822K",2656,"wgEncodeUwHistoneMcf7H3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneMcf7H3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneMcf7H3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k4me3StdPkRep1.narrowPeak.gz"
"H3K4me3","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000967",,"GSM945269","Stam","UW","DS16202","WindowDensity-bin20-win+/-75","242faf202ed678bcedb2d985eea140b7",,"hg19","wgEncode",1,"exp","152M",2656,"wgEncodeUwHistoneMcf7H3k4me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneMcf7H3k4me3StdRawRep1.bigWig","wgEncodeUwHistoneMcf7H3k4me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7H3k4me3StdRawRep1.bigWig"
"Input","MCF-7","wgEncodeUwHistone","std","wgEncodeEH000968","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000968",,"GSM945274","Stam","UW","DS16198","WindowDensity-bin20-win+/-75","6f657d716cd72f2326dbe123ef9f4a76",,"hg19","wgEncode",1,"input","217M",2655,"wgEncodeUwHistoneMcf7InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneMcf7InputStdRawRep1.bigWig","wgEncodeUwHistoneMcf7InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMcf7InputStdRawRep1.bigWig"
"H3K4me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002168","RO_01746","GSM945225","Stam","UW","DS18981","Hotspot-v5.2","51d337e7aaab7535d4be984b675e1f03",,"hg19","wgEncode",1,"exp","654K",4642,"wgEncodeUwHistoneMonocd14ro1746H3k04me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k04me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002168","RO_01746","GSM945225","Stam","UW","DS18981","lmax-v1.0","31d6ed7d794593e95b67b162eb800d06",,"hg19","wgEncode",1,"exp","662K",4642,"wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k04me3StdPkRep1.narrowPeak.gz"
"H3K4me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002168","RO_01746","GSM945225","Stam","UW","DS18981","WindowDensity-bin20-win+/-75","f74dee26e2d35eff73efeaa4cc8e99ae",,"hg19","wgEncode",1,"exp","72M",4642,"wgEncodeUwHistoneMonocd14ro1746H3k04me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdRawRep1.bigWig","wgEncodeUwHistoneMonocd14ro1746H3k04me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k04me3StdRawRep1.bigWig"
"H3K27me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002167","RO_01746","GSM945301","Stam","UW","DS19094","Hotspot-v5.2","a7ad8c4f07142b2556af53dbeeb793e6",,"hg19","wgEncode",1,"exp","4.6M",4643,"wgEncodeUwHistoneMonocd14ro1746H3k27me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k27me3StdHotspotsRep1.broadPeak.gz"
"H3K27me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002167","RO_01746","GSM945301","Stam","UW","DS19094","lmax-v1.0","b3226aec571221807cbb837d6365c2c4",,"hg19","wgEncode",1,"exp","1005K",4643,"wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k27me3StdPkRep1.narrowPeak.gz"
"H3K27me3","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002167","RO_01746","GSM945301","Stam","UW","DS19094","WindowDensity-bin20-win+/-75","8fbf1bd83e764f0fcca629054a44881a",,"hg19","wgEncode",1,"exp","165M",4643,"wgEncodeUwHistoneMonocd14ro1746H3k27me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdRawRep1.bigWig","wgEncodeUwHistoneMonocd14ro1746H3k27me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746H3k27me3StdRawRep1.bigWig"
"Input","Monocytes-CD14+_RO01746","wgEncodeUwHistone","std","wgEncodeEH002169","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-21#,#2012-06-21#,"wgEncodeEH002169","RO_01746","GSM945224","Stam","UW","DS18980","WindowDensity-bin20-win+/-75","8853c6528b861db17db4a1d20ead82df",,"hg19","wgEncode",1,"input","115M",4641,"wgEncodeUwHistoneMonocd14ro1746InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneMonocd14ro1746InputStdRawRep1.bigWig","wgEncodeUwHistoneMonocd14ro1746InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneMonocd14ro1746InputStdRawRep1.bigWig"
"H3K4me3","NB4","wgEncodeUwHistone","std","wgEncodeEH000970","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000969",,"GSM945275","Stam","UW","DS16346","Hotspot-v5.1","a3864c733b285bce9ac84f98d3f8d11a",,"hg19","wgEncode",1,"exp","867K",2658,"wgEncodeUwHistoneNb4H3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneNb4H3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneNb4H3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNb4H3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","NB4","wgEncodeUwHistone","std","wgEncodeEH000970","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000969",,"GSM945275","Stam","UW","DS16346","lmax-v1.0","33f29ca215d824e26832313b5ad0e45e",,"hg19","wgEncode",1,"exp","758K",2658,"wgEncodeUwHistoneNb4H3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneNb4H3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneNb4H3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNb4H3k4me3StdPkRep1.narrowPeak.gz"
"H3K4me3","NB4","wgEncodeUwHistone","std","wgEncodeEH000970","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000969",,"GSM945275","Stam","UW","DS16346","WindowDensity-bin20-win+/-75","f98ecc1078de2c7b3b40a4df77fa544e",,"hg19","wgEncode",1,"exp","90M",2658,"wgEncodeUwHistoneNb4H3k4me3StdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneNb4H3k4me3StdRawRep1.bigWig","wgEncodeUwHistoneNb4H3k4me3StdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNb4H3k4me3StdRawRep1.bigWig"
"Input","NB4","wgEncodeUwHistone","std","wgEncodeEH000970","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000970",,"GSM945252","Stam","UW","DS16344","WindowDensity-bin20-win+/-75","80a3a6c4b56da7cbd88afacd46fd8635",,"hg19","wgEncode",1,"input","220M",2657,"wgEncodeUwHistoneNb4InputStdRawRep1","None","bigWig","RawSignal","wgEncodeUwHistoneNb4InputStdRawRep1.bigWig","wgEncodeUwHistoneNb4InputStdRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNb4InputStdRawRep1.bigWig"
"H3K4me3","NHDF-neo","wgEncodeUwHistone","std","wgEncodeEH000972","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000971",,"GSM945251","Stam","UW","DS16206","Hotspot-v5.1","1037210b6d1e945e3ac4a6b45c9ac007",,"hg19","wgEncode",1,"exp","985K",2660,"wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep1","None","broadPeak","Hotspots","wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep1.broadPeak.gz","wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep1.broadPeak.gz"
"H3K4me3","NHDF-neo","wgEncodeUwHistone","std","wgEncodeEH000972","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000971",,"GSM945251","Stam","UW","DS16207","Hotspot-v5.1","d0fc5453bab79b5015872f39e8e67978",,"hg19","wgEncode",2,"exp","1.2M",2661,"wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep2","None","broadPeak","Hotspots","wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep2.broadPeak.gz","wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNhdfneoH3k4me3StdHotspotsRep2.broadPeak.gz"
"H3K4me3","NHDF-neo","wgEncodeUwHistone","std","wgEncodeEH000972","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-10-23#,#2011-07-23#,"wgEncodeEH000971",,"GSM945251","Stam","UW","DS16206","lmax-v1.0","fbc3a12fc96a920eb6ab36eeed776924",,"hg19","wgEncode",1,"exp","762K",2660,"wgEncodeUwHistoneNhdfneoH3k4me3StdPkRep1","None","narrowPeak","Peaks","wgEncodeUwHistoneNhdfneoH3k4me3StdPkRep1.narrowPeak.gz","wgEncodeUwHistoneNhdfneoH3k4me3StdPkRep1.narrowPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeUwHistone/wgEncodeUwHistoneNhdfneoH3k4me3StdPkRep1.narrowPeak.gz"
