"antibody","cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","protocol","replicate","set_type","size","software_version","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"NRSF","GM12878","wgEncodeHaibTfbs","SL217","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001465","GSM803349","Myers","HudsonAlpha","SL202",,"dbd7d8666cd0fcfeb7022890a573eea1",,,"wgEncode","PCR2x",1,"exp","22M",,3021,,"wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1.bigWig","wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1.bigWig"
"NRSF","GM12878","wgEncodeHaibTfbs","SL218","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001465","GSM803349","Myers","HudsonAlpha","SL204",,"0a6f9319e71de87aa2d283a78f01610b",,,"wgEncode","PCR2x",2,"exp","19M",,3021,,"wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2.bigWig","wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2.bigWig"
"p300","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-11-25#,#2010-08-25#,"wgEncodeEH001487","GSM803387","Myers","HudsonAlpha","SL551",,"f24789c55ae60cf5179f98e5964a4fd1",,"hg18","wgEncode","PCR1x",1,"exp","236K","MACS",1241,,"wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak.gz"
"p300","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-11-25#,#2010-08-25#,"wgEncodeEH001487","GSM803387","Myers","HudsonAlpha","SL564",,"0786f37aa6f0692d2aaef5817f7e4054",,"hg18","wgEncode","PCR1x",2,"exp","124K","MACS",1241,,"wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2.broadPeak.gz"
"p300","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001487","GSM803387","Myers","HudsonAlpha","SL551",,"10c4ca4024c96d05a7e4d81f0b886008",,,"wgEncode","PCR1x",1,"exp","25M",,3036,,"wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1.bigWig"
"p300","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001487","GSM803387","Myers","HudsonAlpha","SL564",,"a05c1182b3269efa5353f54d7238e810",,,"wgEncode","PCR1x",2,"exp","9.6M",,3036,,"wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2.bigWig"
"PAX5-C20","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-12-04#,#2010-09-04#,"wgEncodeEH001489","GSM803391","Myers","HudsonAlpha","SL675",,"fb1b898c5a765ee3ff980f7fbca7b1c6",,"hg18","wgEncode","PCR1x",1,"exp","809K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak.gz"
"PAX5-C20","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-12-04#,#2010-09-04#,"wgEncodeEH001489","GSM803391","Myers","HudsonAlpha","SL735",,"9ec3819efc30c9208a512b642c86a69d",,"hg18","wgEncode","PCR1x",2,"exp","436K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2.broadPeak.gz"
"PAX5-C20","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001489","GSM803391","Myers","HudsonAlpha","SL675",,"3a680b02003d205f9c535b67b4a808cd",,,"wgEncode","PCR1x",1,"exp","61M",,3036,,"wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1.bigWig"
"PAX5-C20","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001489","GSM803391","Myers","HudsonAlpha","SL735",,"e7aa660d78ead6d251f6608c3fbd9d7e",,,"wgEncode","PCR1x",2,"exp","18M",,3036,,"wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2.bigWig"
"PAX5-N19","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE June 2010 Freeze",#2010-06-16#,#2009-12-17#,#2010-09-17#,"wgEncodeEH001495","GSM803362","Myers","HudsonAlpha","SL677",,"175e3d4fe8bd5c393065a13fad5adb61",,"hg18","wgEncode","PCR1x",1,"exp","306K","MACS",1452,,"wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak.gz"
"PAX5-N19","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-12-17#,#2010-09-17#,"wgEncodeEH001495","GSM803362","Myers","HudsonAlpha","SL848",,"68e59b97368344535065ee6e9469c90b",,"hg18","wgEncode","PCR1x",2,"exp","559K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2.broadPeak.gz"
"PAX5-N19","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001495","GSM803362","Myers","HudsonAlpha","SL677",,"842ffe2b45f53654a4cf4ef3d049cd67",,,"wgEncode","PCR1x",1,"exp","14M",,3036,,"wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1.bigWig"
"PAX5-N19","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-01#,#2011-09-01#,"wgEncodeEH001495","GSM803362","Myers","HudsonAlpha","SL848",,"70513f456e0c4e25ab4badc30c7443ec",,,"wgEncode","PCR1x",2,"exp","37M",,3037,,"wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2.bigWig"
"Pbx3","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-07-20#,#2010-04-20#,"wgEncodeEH001477","GSM803532","Myers","HudsonAlpha","SL615",,"40736db437a314562c2cb7278c353445",,"hg18","wgEncode","PCR1x",1,"exp","226K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak.gz"
"Pbx3","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-07-20#,#2010-04-20#,"wgEncodeEH001477","GSM803532","Myers","HudsonAlpha","SL647",,"7af331059b42fcb8a71e94cdde2fdf1b",,"hg18","wgEncode","PCR1x",2,"exp","398K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2.broadPeak.gz"
"Pbx3","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001477","GSM803532","Myers","HudsonAlpha","SL615",,"18a4bb4f46338181723315902643638a",,,"wgEncode","PCR1x",1,"exp","18M",,3036,,"wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1.bigWig"
"Pbx3","GM12878","wgEncodeHaibTfbs","SL678","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001477","GSM803532","Myers","HudsonAlpha","SL647",,"019aebdbc34b09317dc76c8b823be0c8",,,"wgEncode","PCR1x",2,"exp","23M",,3036,,"wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2.bigWig"
"PML_(SC-71910)","GM12878","wgEncodeHaibTfbs","SL6022","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-13#,#2012-06-13#,"wgEncodeEH002308","GSM1010771","Myers","HudsonAlpha","SL7281",,"30f96f7d9c8b255e048a514dc459e0c2",,,"wgEncode","v042211.1",1,"exp","277K","MACS",4826,,"wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak.gz"
"PML_(SC-71910)","GM12878","wgEncodeHaibTfbs","SL6022","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-13#,#2012-06-13#,"wgEncodeEH002308","GSM1010771","Myers","HudsonAlpha","SL7831",,"de83f6be3477d82cf88bef119d93bb80",,,"wgEncode","v042211.1",2,"exp","441K","MACS",4826,,"wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2.broadPeak.gz"
"PML_(SC-71910)","GM12878","wgEncodeHaibTfbs","SL6022","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-13#,#2012-06-13#,"wgEncodeEH002308","GSM1010771","Myers","HudsonAlpha","SL7281",,"b28b2e962561d9a6822e1e0b5a43bece",,,"wgEncode","v042211.1",1,"exp","18M",,4826,,"wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1.bigWig","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1.bigWig"
"PML_(SC-71910)","GM12878","wgEncodeHaibTfbs","SL6022","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-13#,#2012-06-13#,"wgEncodeEH002308","GSM1010771","Myers","HudsonAlpha","SL7831",,"fa8e98add7662bb46d2400452b157462",,,"wgEncode","v042211.1",2,"exp","25M",,4826,,"wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2.bigWig","wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2.bigWig"
"Pol2-4H8","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2010-01-08#,#2010-10-08#,"wgEncodeEH001517","GSM803485","Myers","HudsonAlpha","SL748",,"917a90c75abd7b757b65a7c76f6a641e",,"hg18","wgEncode","PCR1x",1,"exp","789K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak.gz"
"Pol2-4H8","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2010-01-08#,#2010-10-08#,"wgEncodeEH001517","GSM803485","Myers","HudsonAlpha","SL847",,"4d9cc98721dd68ccf988d8e7db1bf4e5",,"hg18","wgEncode","PCR1x",2,"exp","905K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2.broadPeak.gz"
"Pol2-4H8","GM12878","wgEncodeHaibTfbs","SL517","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-01#,#2011-09-01#,"wgEncodeEH001517","GSM803485","Myers","HudsonAlpha","SL748",,"7fef1abc369efd946063747752ef0a9b",,,"wgEncode","PCR1x",1,"exp","85M",,3037,,"wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1.bigWig"
"Pol2-4H8","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-03-21#,#2011-12-21#,"wgEncodeEH001517","GSM803485","Myers","HudsonAlpha","SL847",,"fc201ca115694d70e450f2217b4a936d",,,"wgEncode","PCR1x",2,"exp","557M",,3815,,"wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2.bigWig"
"Pol2","GM12878","wgEncodeHaibTfbs","SL217","ChipSeq","ENCODE June 2010 Freeze",#2010-06-21#,#2008-11-20#,#2009-08-20#,"wgEncodeEH001463","GSM803355","Myers","HudsonAlpha","SL207",,"feb44a14128795975f3153b197ec79af",,"hg18","wgEncode","PCR2x",1,"exp","828K","MACS",1796,,"wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak.gz"
"Pol2","GM12878","wgEncodeHaibTfbs","SL218","ChipSeq","ENCODE June 2010 Freeze",#2010-06-21#,#2008-11-20#,#2009-08-20#,"wgEncodeEH001463","GSM803355","Myers","HudsonAlpha","SL209",,"43e06571a01b40fe48958f157bee3915",,"hg18","wgEncode","PCR2x",2,"exp","867K","MACS",1796,,"wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2.broadPeak.gz"
"Pol2","GM12878","wgEncodeHaibTfbs","SL217","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001463","GSM803355","Myers","HudsonAlpha","SL207",,"0259bbc36bcc0424779084adccd69da5",,,"wgEncode","PCR2x",1,"exp","114M",,3021,,"wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1.bigWig"
"Pol2","GM12878","wgEncodeHaibTfbs","SL218","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-11-29#,#2011-08-28#,"wgEncodeEH001463","GSM803355","Myers","HudsonAlpha","SL209",,"c82dfa76a8d96a4534d4487857286c3f",,,"wgEncode","PCR2x",2,"exp","124M",,3021,,"wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2.bigWig"
"POU2F2","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-07-20#,#2010-04-20#,"wgEncodeEH001475","GSM803534","Myers","HudsonAlpha","SL614",,"8d2e4d4de85b6a8f670ab58173a77b8f",,"hg18","wgEncode","PCR1x",1,"exp","349K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak.gz","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak.gz"
"POU2F2","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE June 2010 Freeze",#2010-06-07#,#2009-07-20#,#2010-04-20#,"wgEncodeEH001475","GSM803534","Myers","HudsonAlpha","SL648",,"b84f4250e203e0d79874209b3741cda4",,"hg18","wgEncode","PCR1x",2,"exp","653K","MACS",1241,,"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2.broadPeak.gz","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2.broadPeak.gz"
"POU2F2","GM12878","wgEncodeHaibTfbs","SL1395","ChipSeq","ENCODE Mar 2012 Freeze",,#2011-09-30#,#2012-06-30#,"wgEncodeEH001475","GSM803534","Myers","HudsonAlpha","SL851",,"47ac5048e390dba9bc1eb2f5deb6d1c6",,,"wgEncode","PCR1x",3,"exp","239K","MACS",4810,,"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3","None","broadPeak","Peaks","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3.broadPeak.gz","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3.broadPeak.gz"
"POU2F2","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001475","GSM803534","Myers","HudsonAlpha","SL614",,"fd14d8fc7b67fd4f6693baaf3346b460",,,"wgEncode","PCR1x",1,"exp","26M",,3036,,"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1.bigWig","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1.bigWig"
"POU2F2","GM12878","wgEncodeHaibTfbs","SL516","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-06#,#2011-10-06#,"wgEncodeEH001475","GSM803534","Myers","HudsonAlpha","SL648",,"9bb57eefcc331f945fe1735ead906b4b",,,"wgEncode","PCR1x",2,"exp","91M",,3036,,"wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2.bigWig","wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2.bigWig"
